App,Package,Start Time,Duration,Filename,,,,,,,,,,,,,,,,,,,,,
System,,"Sep 7, 2016 @ 02:35:23 AM",1 min 2 sec,Sequential.db,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Time  [ms],Battery Status,Time  [ms],Screen Brightness,Time  [ms],Battery Power* [uW],Time  [ms],GPU Frequency [KHz],Time  [ms],GPU Load [%],Time  [ms],CPU1 Frequency [kHz],Time  [ms],CPU2 Frequency [kHz],Time  [ms],CPU3 Frequency [kHz],Time  [ms],CPU4 Frequency [kHz],Time  [ms],CPU1 Load [%],Time  [ms],CPU2 Load [%],Time  [ms],CPU3 Load [%],Time  [ms],CPU4 Load [%]
56110,1,56207,1,56208,736326,56208,320000,56209,0,56203,1574400,56205,960000,56206,0,56207,0,56205,100,56206,11,56207,0,56208,0
56208,1,56307,1,56307,811618,56308,320000,56308,0,56304,1574400,56305,1574400,56306,0,56307,0,56305,100,56306,14,56306,0,56307,0
56307,1,56407,1,56408,868429,56408,320000,56408,0,56404,1574400,56405,1574400,56407,0,56407,0,56405,100,56406,22,56407,0,56408,0
56408,1,56509,1,56510,736326,56510,320000,56511,0,56504,1574400,56506,960000,56508,0,56509,0,56506,100,56508,11,56508,0,56509,0
56510,1,56608,1,56608,982051,56609,320000,56609,0,56605,1574400,56606,1574400,56607,0,56608,0,56606,38,56607,100,56607,0,56608,0
56608,1,56708,1,56709,834741,56709,320000,56710,0,56705,1190400,56706,1574400,56708,0,56708,0,56706,33,56707,100,56708,0,56709,0
56709,1,56808,1,56809,771421,56809,320000,56810,0,56805,960000,56807,1574400,56808,0,56809,0,56806,27,56808,100,56808,0,56809,0
56809,1,56909,1,56909,925240,56910,320000,56910,0,56906,1574400,56907,1574400,56908,0,56909,0,56907,30,56908,100,56908,0,56909,0
56909,1,57009,1,57010,1095673,57010,320000,57011,0,57006,1574400,57007,1574400,57009,0,57009,0,57007,54,57008,100,57009,0,57010,0
57010,1,57110,1,57110,755254,57111,320000,57111,0,57106,1574400,57108,1267200,57109,0,57110,0,57107,100,57109,10,57109,0,57110,0
57110,1,57209,1,57210,1067267,57210,320000,57211,0,57207,1574400,57208,1574400,57209,0,57210,0,57208,50,57209,100,57209,0,57210,0
57210,1,57310,1,57310,783213,57311,320000,57311,0,57307,1574400,57308,1574400,57309,0,57310,0,57308,10,57309,100,57310,0,57310,0
57310,1,57410,1,57411,868429,57411,320000,57412,0,57407,1574400,57408,1574400,57410,0,57410,0,57408,22,57410,100,57410,0,57411,0
57411,1,57510,1,57511,712199,57511,320000,57512,0,57507,1574400,57509,1574400,57510,0,57511,0,57508,0,57510,100,57510,0,57511,0
57511,1,57611,1,57611,799935,57612,320000,57612,0,57608,960000,57609,1574400,57610,0,57611,0,57609,40,57610,100,57611,0,57611,0
57611,1,57711,1,57712,784581,57712,320000,57712,0,57708,960000,57709,1574400,57710,0,57711,0,57709,33,57710,100,57711,0,57711,0
57712,1,57812,1,57812,832922,57813,320000,57813,0,57808,1574400,57810,1574400,57811,0,57812,0,57809,37,57811,80,57811,0,57812,0
57812,1,57912,1,57912,496526,57913,320000,57913,0,57909,1267200,57910,1574400,57911,0,57912,0,57910,100,57911,9,57911,0,57912,0
57912,1,58012,1,58013,783213,58013,320000,58014,0,58009,1574400,58010,1574400,58011,0,58012,0,58010,90,58011,20,58012,0,58012,0
58013,1,58113,1,58123,799483,58124,320000,58125,0,58109,1574400,58111,1190400,58112,0,58123,0,58110,60,58112,100,58112,0,58123,0
58124,1,58213,1,58214,1124078,58216,320000,58217,0,58210,1574400,58211,1574400,58212,0,58213,0,58211,77,58212,81,58212,0,58213,0
58214,1,58316,1,58317,634142,58318,320000,58319,0,58310,1036800,58312,960000,58314,1574400,58317,0,58311,10,58313,30,58315,76,58317,0
58318,1,58416,1,58417,821825,58417,320000,58418,0,58410,1036800,58412,960000,58414,1574400,58416,0,58412,33,58414,10,58415,100,58417,0
58417,1,58515,1,58515,890363,58516,320000,58516,0,58511,1574400,58512,960000,58514,1574400,58515,0,58512,22,58513,10,58514,100,58515,0
58515,1,58627,1,58629,73076,58629,320000,58631,0,58611,1574400,58616,960000,58625,0,58627,0,58613,10,58625,0,58626,0,58628,0
58629,1,58716,1,58717,445783,58717,320000,58718,0,58712,1190400,58714,960000,58715,0,58716,0,58713,100,58715,33,58716,0,58717,0
58717,1,58816,1,58817,843803,58818,320000,58819,0,58812,1574400,58814,960000,58815,0,58816,0,58813,100,58815,60,58815,0,58817,0
58817,1,58916,1,58917,734133,58917,320000,58918,0,58912,1574400,58914,960000,58916,0,58917,0,58914,100,58915,10,58916,0,58917,0
58917,1,59017,1,59017,791162,59018,320000,59018,0,59013,1574400,59015,960000,59016,0,59017,0,59014,100,59016,36,59016,0,59017,0
59017,1,59117,1,59118,760454,59118,320000,59119,0,59113,1574400,59115,960000,59116,0,59117,0,59114,100,59116,22,59117,0,59117,0
59118,1,59217,1,59218,756067,59218,320000,59219,0,59213,1574400,59215,960000,59217,0,59218,0,59215,100,59216,20,59217,0,59218,0
59218,1,59316,1,59317,967848,59317,320000,59318,0,59313,1574400,59315,1574400,59316,0,59316,0,59314,100,59316,36,59316,0,59317,0
59317,1,59417,1,59418,1180889,59419,320000,59419,0,59414,1574400,59415,1574400,59416,0,59417,0,59415,100,59416,66,59417,0,59418,0
59418,1,59522,1,59527,736326,59529,320000,59531,0,59514,1574400,59516,960000,59521,0,59524,0,59516,100,59519,11,59522,0,59525,0
59527,1,59618,1,59618,1031760,59618,320000,59619,0,59614,1574400,59616,1574400,59617,0,59618,0,59616,100,59617,45,59617,0,59618,0
59618,1,59719,1,59720,784581,59720,320000,59721,0,59715,1574400,59717,960000,59718,0,59719,0,59716,100,59718,33,59719,0,59720,0
59720,1,59819,1,59820,736326,59820,320000,59821,0,59815,1574400,59817,960000,59819,0,59820,0,59816,100,59818,11,59819,0,59820,0
59820,1,59918,1,59919,1067267,59919,320000,59920,0,59915,1574400,59917,1574400,59918,0,59919,0,59917,50,59918,100,59918,0,59919,0
59919,1,60019,1,60019,1024659,60020,320000,60020,0,60016,1574400,60017,1574400,60018,0,60019,0,60017,44,60018,100,60019,0,60019,0
60019,1,60119,1,60120,684240,60121,320000,60121,0,60116,1574400,60118,1267200,60119,0,60120,0,60117,90,60119,10,60119,0,60120,0
60120,1,60219,1,60220,797415,60220,320000,60221,0,60216,1574400,60218,1574400,60219,0,60220,0,60217,12,60219,100,60219,0,60220,0
60220,1,60320,1,60320,854226,60321,320000,60321,0,60317,1574400,60318,1574400,60319,0,60320,0,60318,20,60319,100,60319,0,60320,0
60320,1,60371,1,60371,712199,60372,320000,60373,0,60367,960000,60369,1574400,60370,0,60371,0,60368,0,60370,100,60370,0,60371,0
60372,1,60470,1,60471,1024659,60471,320000,60472,0,60467,1574400,60469,1574400,60470,0,60470,0,60468,44,60469,100,60470,0,60471,0
60471,1,60571,1,60571,1067267,60572,320000,60572,0,60567,1574400,60569,1574400,60570,0,60571,0,60569,50,60570,100,60570,0,60571,0
60571,1,60671,1,60671,783213,60672,320000,60672,0,60668,1574400,60669,1574400,60670,0,60671,0,60669,100,60670,10,60670,0,60671,0
60671,1,60772,1,60773,756067,60774,320000,60774,0,60768,1574400,60770,960000,60771,0,60772,0,60770,100,60771,20,60772,0,60773,0
60773,1,60871,1,60872,903936,60872,320000,60873,0,60868,1574400,60870,1574400,60871,0,60871,0,60869,100,60870,27,60871,0,60872,0
60872,1,60973,1,60973,760454,60974,320000,60974,0,60969,1574400,60970,960000,60972,0,60973,0,60970,100,60972,22,60972,0,60973,0
60973,1,61074,1,61075,821869,61076,320000,61078,0,61069,1574400,61071,960000,61073,0,61074,0,61070,100,61072,50,61073,0,61075,0
61076,1,61172,1,61173,1095673,61173,320000,61174,0,61169,1574400,61171,1574400,61172,0,61173,0,61170,100,61172,54,61172,0,61173,0
61173,1,61272,1,61273,790314,61273,320000,61274,0,61270,1574400,61271,1574400,61272,0,61273,0,61271,100,61272,11,61272,0,61273,0
61273,1,61373,1,61375,783213,61377,320000,61378,0,61370,1574400,61371,1574400,61372,0,61374,0,61371,100,61372,10,61373,0,61375,0
61375,1,61473,1,61474,967848,61474,320000,61475,0,61470,1574400,61472,1574400,61473,0,61473,0,61471,100,61472,36,61473,0,61474,0
61474,1,61575,1,61575,802129,61576,320000,61576,0,61571,1574400,61572,960000,61574,0,61575,0,61572,100,61573,41,61574,0,61575,0
61575,1,61675,1,61676,778001,61676,320000,61677,0,61671,1574400,61673,960000,61674,0,61675,0,61672,100,61674,30,61675,0,61676,0
61676,1,61775,1,61776,794724,61777,320000,61777,0,61771,1574400,61773,960000,61775,0,61776,0,61773,90,61774,70,61775,0,61776,0
61776,1,61876,1,61876,601097,61877,320000,61878,0,61872,1574400,61873,960000,61875,0,61876,0,61873,72,61875,40,61875,0,61876,0
61877,1,61977,1,61978,734133,61979,320000,61980,0,61972,1574400,61974,960000,61976,0,61977,0,61973,100,61975,10,61976,0,61978,0
61978,1,62076,1,62077,466389,62078,320000,62079,0,62072,1574400,62074,960000,62076,0,62077,0,62074,45,62075,66,62076,0,62077,0
62077,1,62176,1,62179,810902,62180,320000,62181,0,62173,1574400,62174,960000,62175,0,62178,0,62174,100,62175,45,62175,0,62178,0
62180,1,62276,1,62277,1024659,62278,320000,62278,0,62273,1574400,62274,1574400,62275,0,62277,0,62274,44,62275,100,62275,0,62277,0
62278,1,62376,1,62377,996254,62378,320000,62379,0,62373,1574400,62375,1574400,62376,0,62377,0,62374,40,62375,100,62376,0,62377,0
62378,1,62477,1,62478,840024,62479,320000,62480,0,62473,1574400,62475,1574400,62476,0,62477,0,62474,18,62476,100,62477,0,62478,0
62479,1,62579,1,62580,738520,62581,320000,62582,0,62574,960000,62576,1574400,62578,0,62579,0,62575,12,62577,100,62578,0,62580,0
62580,1,62679,1,62681,773614,62682,320000,62683,0,62674,960000,62676,1574400,62678,0,62680,0,62676,28,62678,100,62679,0,62681,0
62681,1,62781,1,62784,799935,62786,320000,62789,0,62774,960000,62777,1574400,62778,0,62781,0,62776,40,62778,100,62779,0,62784,0
62784,1,,,,,,,,,62875,1574400,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
System Statistics:,,,,,,,,,,,,,,,,,,,,,,,,,
Sensor Id,Name,Type,Average,,,,,,,,,,,,,,,,,,,,,,
206,Battery Status,Battery Status,1,1,,,,,,,,,,,,,,,,,,,,,
331,Screen Brightness,Brightness,1,1,,,,,,,,,,,,,,,,,,,,,
332,Battery Power*,Power [uW],1023382.72,1786633.894,1405008.307,1405.008307,,,,,,,,,,,,,,,,,,,
400,GPU Frequency,GPU Frequency [KHz],318853.5032,318941.7989,318897.6511,318.9,,,,,,,,,,,,,,,,,,,
401,GPU Load,GPU Load [%],0,0,0,,,,,,,,,,,,,,,,,,,,
1000,CPU1 Frequency,CPU Frequency [kHz],1516525.278,1546226.455,1531375.867,,,,,,,,,,,,,,,,,,,,
1001,CPU2 Frequency,CPU Frequency [kHz],1527561.783,1393574.603,1460568.193,,,,,,,,,,,,,,,,,,,,
1002,CPU3 Frequency,CPU Frequency [kHz],48600,1485138.624,766869.3122,,,,,,,,,,,,,,,,,,,,
1003,CPU4 Frequency,CPU Frequency [kHz],9355.414013,1297202.116,653278.7652,,,,,,,,,,,,,,,,,,,,
1096,CPU1 Load,CPU Load [%],58.5477707,54.48677249,56.51727159,,,,,,,,,,,,,,,,,,,,
1097,CPU2 Load,CPU Load [%],68.63694268,64.40388007,66.52041137,,,,,,,,,,,,,,,,,,,,
1098,CPU3 Load,CPU Load [%],1.711783439,75.95061728,38.83120036,,,,,,,,,,,,,,,,,,,,
1099,CPU4 Load,CPU Load [%],0.085987261,60.57848325,30.33223525,48.05027965,,,,,,,,,,,,,,,,,,,
